id,tract_fips,description,dominant_race,income,income_bucket,pct_white,pct_black,pct_hispanic,pct_asian,vacancy_rate,amenity_bucket,city,description_version,centroid_lat,centroid_lon
3625,6085511000,"Neighborhood 6085511000 is an urban neighborhood. The population is approximately 7,208 residents. The largest racial group is Asian at 45.9%, with a notable White population at 41.4%. The median household income is $231,856. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",asian,231856,high,41.37069922308546,0.804661487236404,9.517203107658158,45.93507214206437,0.095723813260102,commercial_mixed,San Jose,real_data_v1,37.437563712765865,-122.12184905671714
3606,6085505303,"Neighborhood 6085505303 is an urban neighborhood. The population is approximately 5,986 residents. The largest racial group is Asian at 44.1%, with a notable Hispanic population at 25.5%. The median household income is $128,933. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",asian,128933,high,24.674239893083865,7.634480454393586,25.47611092549282,44.10290678249248,0.0633178556352891,commercial_mixed,San Jose,real_data_v1,37.358302460588384,-121.96396184127354
2624,6001450502,"Neighborhood 6001450502 is an urban neighborhood. The population is approximately 6,266 residents. The largest racial group is Asian at 45.1%, with a notable White population at 42.7%. The median household income is $202,003. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",asian,202003,high,42.658793488669005,0.6543249281838494,8.889243536546442,45.11650175550591,0.0341070582662245,commercial_mixed,Oakland,real_data_v1,37.71025032647047,-121.96764132927156
2611,6001441523,"Neighborhood 6001441523 is an urban neighborhood. The population is approximately 4,264 residents. Approximately 75.0% of residents identify as Asian. The median household income is $178,417. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",asian,178417,high,11.74953095684803,4.197936210131332,6.566604127579738,74.9765478424015,0.0,community_rich,Oakland,real_data_v1,37.56477644887068,-122.046488217721
2628,6001437101,"Neighborhood 6001437101 is an urban neighborhood. The population is approximately 7,960 residents. The largest racial group is Asian at 50.7%, with a notable Hispanic population at 27.4%. The median household income is $140,682. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",asian,140682,high,14.6356783919598,6.268844221105528,27.43718592964824,50.678391959798994,0.0236559139784946,commercial_mixed,Oakland,real_data_v1,37.61184752543568,-122.12668098920692
3654,6085504506,"Neighborhood 6085504506 is an urban neighborhood. The population is approximately 6,609 residents. Approximately 78.3% of residents identify as Asian. The median household income is $152,898. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",asian,152898,high,11.348161597821154,0.8473293993039794,11.151460130125583,78.28718414283553,0.0218281036834924,commercial_mixed,San Jose,real_data_v1,37.450316839146055,-121.9162074505871
2587,6001403000,"Neighborhood 6001403000 is an urban neighborhood. The population is approximately 2,897 residents. Approximately 76.7% of residents identify as Asian. The median household income is $32,077. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",asian,32077,low,9.458060062133242,5.039696237487055,2.140144977562996,76.70003451846738,0.2066869300911854,commercial_mixed,Oakland,real_data_v1,37.80043415304696,-122.2707273198452
2606,6001437600,"Neighborhood 6001437600 is an urban neighborhood. The population is approximately 3,455 residents. The neighborhood is racially diverse with no single majority group — Asian (39.5%), Hispanic (31.3%), White (17.7%). The median household income is $112,742. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",asian,112742,upper_middle,17.713458755426917,9.464544138929089,31.25904486251809,39.50795947901592,0.0259179265658747,commercial_mixed,Oakland,real_data_v1,37.63536027596547,-122.0804834162916
3615,6085503326,"Neighborhood 6085503326 is an urban neighborhood. The population is approximately 7,172 residents. Approximately 69.0% of residents identify as Asian. The median household income is $189,612. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",asian,189612,high,18.93474623535973,0.1254880089235917,10.80591187953151,69.00446179587284,0.0395593390085127,commercial_mixed,San Jose,real_data_v1,37.324922767835,-121.76415620649377
2636,6001440331,"Neighborhood 6001440331 is an urban neighborhood. The population is approximately 3,276 residents. The largest racial group is Asian at 59.9%, with a notable Hispanic population at 15.9%. The median household income is $128,929. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",asian,128929,high,14.102564102564102,3.785103785103785,15.873015873015872,59.89010989010989,0.0665322580645161,commercial_mixed,Oakland,real_data_v1,37.598062290059154,-122.08295549447062
3391,6073003209,"Neighborhood 6073003209 is an urban neighborhood. The population is approximately 5,382 residents. The neighborhood is racially diverse with no single majority group — Asian (38.2%), Hispanic (29.4%), White (26.7%). The median household income is $82,083. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",asian,82083,middle,26.71869193608324,14.08398364920104,29.394277220364177,38.16425120772946,0.0572498662386302,commercial_mixed,San Diego,real_data_v1,32.68359691103508,-117.0387604037578
2622,6001444304,"Neighborhood 6001444304 is an urban neighborhood. The population is approximately 6,408 residents. The largest racial group is Asian at 51.6%, with a notable Hispanic population at 31.9%. The median household income is $189,750. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",asian,189750,high,14.762796504369538,0.9051186017478152,31.91323345817728,51.63857677902621,0.0513565891472868,commercial_mixed,Oakland,real_data_v1,37.50813802278476,-122.0358850416388
3392,6073003114,"Neighborhood 6073003114 is an urban neighborhood. The population is approximately 3,515 residents. The largest racial group is Asian at 53.9%, with a notable White population at 19.4%. The median household income is $105,454. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",asian,105454,upper_middle,19.402560455192035,13.34281650071124,18.23613086770981,53.940256045519206,0.0188053097345132,commercial_mixed,San Diego,real_data_v1,32.69980021518556,-117.0450029481774
3590,6085503709,"Neighborhood 6085503709 is an urban neighborhood. The population is approximately 6,178 residents. Approximately 61.3% of residents identify as Asian. The median household income is $59,926. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",asian,59926,lower_middle,11.249595338297183,3.722887665911298,26.78860472644869,61.346714146973135,0.0287102473498233,commercial_mixed,San Jose,real_data_v1,37.36454867438957,-121.86204227915212
248,24510250402,"Neighborhood 24510250402 is an urban neighborhood. The population is approximately 3,803 residents. The largest racial group is Black at 43.0%, with a notable White population at 30.6%. The median household income is $32,385. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,32385,low,30.55482513804891,42.96607941099132,24.95398369708125,0.0,0.1909814323607427,commercial_mixed,Baltimore,real_data_v1,39.23072684501033,-76.60152509239121
1713,47157021022,"Neighborhood 47157021022 is an urban neighborhood. The population is approximately 6,604 residents. Approximately 70.4% of residents identify as Black. The median household income is $75,923. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,75923,middle,26.347668079951543,70.39672925499697,2.1047849788007267,1.62023016353725,0.0,commercial_mixed,Memphis,real_data_v1,35.16960923595391,-89.72965397276485
296,24510270804,"Neighborhood 24510270804 is an urban neighborhood. The population is approximately 2,630 residents. The largest racial group is Black at 45.1%, with a notable White population at 40.2%. The median household income is $54,617. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",black,54617,lower_middle,40.19011406844106,45.09505703422053,10.342205323193916,6.23574144486692,0.0838926174496644,community_rich,Baltimore,real_data_v1,39.36865994238541,-76.60458783431926
37,13121007807,"Neighborhood 13121007807 is an urban neighborhood. The population is approximately 3,916 residents. Approximately 95.6% of residents identify as Black. The median household income is $39,668. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,39668,low,1.787538304392237,95.58222676200204,0.0,0.0,0.2144559173947577,commercial_mixed,Atlanta,real_data_v1,33.76245064233238,-84.49686208221883
1841,55079009100,"Neighborhood 55079009100 is an urban neighborhood. The population is approximately 1,676 residents. Approximately 79.3% of residents identify as Black. The median household income is $37,472. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,37472,low,10.083532219570406,79.29594272076372,0.5966587112171837,9.427207637231504,0.189889025893958,commercial_mixed,Milwaukee,real_data_v1,43.06067538777226,-87.96852807931803
2824,42101027700,"Neighborhood 42101027700 is an urban neighborhood. The population is approximately 5,197 residents. Approximately 91.7% of residents identify as Black. The median household income is $33,944. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,33944,low,2.424475659034058,91.74523763709831,0.4425630171252646,1.866461420050029,0.123015873015873,commercial_mixed,Philadelphia,real_data_v1,40.05054064530744,-75.15120984444691
606,39035117500,"Neighborhood 39035117500 is an urban neighborhood. The population is approximately 2,103 residents. Approximately 77.2% of residents identify as Black. The median household income is $27,036. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,27036,low,7.513076557299096,77.17546362339515,1.5216357584403233,0.0,0.2034459907223326,commercial_mixed,Cleveland,real_data_v1,41.55311882728181,-81.56872516147224
644,39035198800,"Neighborhood 39035198800 is an urban neighborhood. The population is approximately 2,003 residents. Approximately 87.5% of residents identify as Black. The median household income is $30,817. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,30817,low,6.240639041437843,87.51872191712431,0.0,0.0,0.1901608325449385,commercial_mixed,Cleveland,real_data_v1,41.512439118074816,-81.62844493255099
1211,48201550102,"Neighborhood 48201550102 is an urban neighborhood. The population is approximately 2,513 residents. The largest racial group is Black at 53.4%, with a notable Hispanic population at 40.5%. The median household income is $28,931. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,28931,low,27.258257063270992,53.44210107441305,40.46955829685635,0.0,0.076095947063689,commercial_mixed,Houston,real_data_v1,29.94281244211659,-95.42980195451082
1003,26163505600,"Neighborhood 26163505600 is an urban neighborhood. The population is approximately 4,246 residents. Approximately 98.2% of residents identify as Black. The median household income is $37,909. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,37909,low,1.460197833254828,98.23363165332076,0.0,0.0,0.1639344262295081,commercial_mixed,Detroit,real_data_v1,42.42971629540188,-83.01189992019195
1830,55079001200,"Neighborhood 55079001200 is an urban neighborhood. The population is approximately 3,131 residents. Approximately 74.6% of residents identify as Black. The median household income is $28,059. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,28059,low,5.237943149153625,74.64068987543916,5.014372404982434,12.168636218460556,0.0848896434634974,commercial_mixed,Milwaukee,real_data_v1,43.12617659838969,-87.98620117813874
1630,47157008110,"Neighborhood 47157008110 is an urban neighborhood. The population is approximately 1,994 residents. Approximately 85.0% of residents identify as Black. The median household income is $23,900. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,23900,low,1.855566700100301,85.0050150451354,13.99197592778335,0.2507522567703109,0.3647798742138364,commercial_mixed,Memphis,real_data_v1,35.08388843778506,-89.97909895598424
2435,36047026100,"Neighborhood 36047026100 is an urban neighborhood. The population is approximately 5,504 residents. The largest racial group is Black at 41.0%, with a notable White population at 26.4%. The median household income is $81,827. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",black,81827,middle,26.38081395348837,41.04287790697674,22.98328488372093,10.737645348837209,0.0676974508984538,community_rich,New York,real_data_v1,40.69239891783419,-73.94571420460814
2239,22071000611,"Neighborhood 22071000611 is an urban neighborhood. The population is approximately 3,104 residents. Approximately 85.1% of residents identify as Black. The median household income is $43,056. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,43056,low,1.0309278350515465,85.14819587628865,6.185567010309279,7.635309278350516,0.1246376811594203,commercial_mixed,New Orleans,real_data_v1,29.918976714979312,-89.97784330781046
431,17031827902,"Neighborhood 17031827902 is an urban neighborhood. The population is approximately 4,331 residents. The largest racial group is Black at 51.1%, with a notable White population at 22.6%. The median household income is $59,826. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,59826,lower_middle,22.627568690833524,51.05056568921727,21.103671207573303,12.283537289309628,0.0703897614892379,commercial_mixed,Chicago,real_data_v1,41.58473089071062,-87.54497784909755
82,13121010538,"Neighborhood 13121010538 is an urban neighborhood. The population is approximately 2,976 residents. Approximately 77.8% of residents identify as Black. The median household income is $69,497. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,69497,middle,11.391129032258064,77.82258064516128,0.8064516129032258,0.5040322580645161,0.1131386861313868,commercial_mixed,Atlanta,real_data_v1,33.548564054438735,-84.50450842908907
2251,22071000617,"Neighborhood 22071000617 is an urban neighborhood. The population is approximately 3,419 residents. Approximately 79.8% of residents identify as Black. The median household income is $46,500. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,46500,low,11.845568879789411,79.84790874524715,3.1295700497221413,2.6031003217315005,0.2226684515841142,commercial_mixed,New Orleans,real_data_v1,29.898584954658418,-89.99299110050653
